"start";"end";"today";"username";"deviceid";"intervencion_id";"Tipo_carta";"id_operador";"ID_Carta";"Agencias_rda";"geo_ref_RDA";"_geo_ref_RDA_latitude";"_geo_ref_RDA_longitude";"_geo_ref_RDA_altitude";"_geo_ref_RDA_precision";"Punto_1";"Punto_4";"Punto_7";"__version__";"cartas_asociadas";"seguimiento_rda";"Enc_reactiva_1";"Enc_reactiva_1a";"Enc_reactiva_2";"Enc_reactiva_3";"Enc_reactiva_4";"Enc_reactiva_5";"Enc_reactiva_6";"op_frio_1";"Punto_2";"Punto_3";"Punto_5";"Punto_6";"_index"
"2024-08-09T11:10:39.864-03:00";"2024-08-09T11:15:41.653-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"bb086b5c";"1";"227";"1106556";"1";"";"";"";"";"";"12";"2";"1";"";"";"";"ramos_mejia";"1500";"retiro";"1";"1";"";"";"2";"1";"2";"2";"2";"143"
"2024-08-08T19:45:39.544-03:00";"2024-08-08T22:43:32.523-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"0a90175b";"1";"253";"1106127";"1";"";"";"";"";"";"";"";"";"";"";"";"marechal_leopoldo";"0";"chacarita";"15";"3";"2";"2";"";"";"";"";"";"144"
"2024-08-09T11:17:06.602-03:00";"2024-08-09T11:18:33.935-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"43bd1714";"1";"227";"1106959";"1";"";"";"";"";"";"";"";"";"";"";"";"viamonte";"669";"san_nicolas";"1";"3";"2";"2";"";"";"";"";"";"145"
"2024-08-09T10:44:25.579-03:00";"2024-08-09T11:18:43.583-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"ff120da5";"1";"211";"1106583";"1";"";"";"";"";"";"";"";"";"";"";"";"laferrere_gregorio_de";"1186";"parque_chacabuco";"7";"3";"2";"2";"";"";"";"";"";"146"
"2024-08-09T11:04:16.928-03:00";"2024-08-09T11:18:13.395-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"7b287725";"1";"219";"1106589";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"cordoba_av";"0";"villa_crespo";"15";"1";"";"";"2";"1";"2";"2";"2";"147"
"2024-08-09T11:18:43.011-03:00";"2024-08-09T11:21:06.016-03:00";"2024-08-09";"monofri";"collect:jTOe7f4kwzjaGufZ";"f5c22352";"1";"227";"1106596";"1";"";"";"";"";"";"";"";"";"";"";"";"perette_carlos_h";"500";"retiro";"1";"3";"2";"2";"";"";"";"";"";"148"
"2024-08-09T11:20:51.900-03:00";"2024-08-09T11:25:12.631-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"99e5a306";"1";"219";"1106586";"1";"";"";"";"";"";"";"";"";"";"";"";"cordoba_av";"4724";"villa_crespo";"15";"3";"2";"1";"";"";"";"";"";"149"
"2024-08-09T11:24:41.918-03:00";"2024-08-09T11:28:46.191-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"c643c000";"1";"188";"1106613";"1";"-34.6239063 -58.3921235 43.39999771118164 12.754";"-34.6239063";"-58.3921235";"43.39999771118164";"12.754";"";"";"";"";"";"";"beruti";"1250";"palermo";"14";"3";"2";"2";"";"";"";"";"";"150"
"2024-08-09T11:25:45.799-03:00";"2024-08-09T11:33:49.179-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"df58d736";"1";"219";"1106579";"1";"";"";"";"";"";"";"";"";"";"";"";"roseti";"0";"villa_urquiza";"13";"3";"2";"2";"";"";"";"";"";"151"
"2024-08-09T11:33:07.389-03:00";"2024-08-09T11:35:48.056-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"42b1f184";"1";"211";"1106664";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"gutierrez_ricardo";"4400";"villa_devoto";"11";"1";"";"";"2";"1";"2";"2";"2";"152"
"2024-08-09T11:36:26.974-03:00";"2024-08-09T11:37:41.737-03:00";"2024-08-09";"amasseo";"collect:iUpiKxTXmsRWkN3u";"872557af";"1";"211";"1106670";"1";"";"";"";"";"";"";"";"";"";"";"";"bonifacio_jose";"332";"caballito";"6";"3";"2";"2";"";"";"";"";"";"153"
"2024-08-09T11:37:26.848-03:00";"2024-08-09T11:40:48.676-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"937073d4";"1";"219";"1106758";"1";"";"";"";"";"";"";"";"";"";"";"";"gurruchaga";"0";"villa_crespo";"15";"3";"2";"2";"";"";"";"";"";"154"
"2024-08-09T11:35:47.349-03:00";"2024-08-09T11:41:47.938-03:00";"2024-08-09";"mgomez";"collect:j12UvRTHA7s2D74i";"ada84fb0";"1";"188";"1106566";"1";"-34.6236801 -58.3917801 43.39999771118164 9.661";"-34.6236801";"-58.3917801";"43.39999771118164";"9.661";"";"";"";"";"";"";"mansilla_lucio_norberto_general";"4000";"palermo";"14";"3";"2";"2";"";"";"";"";"";"155"
"2024-08-09T11:34:27.426-03:00";"2024-08-09T11:44:22.213-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"3e952672";"1";"152";"1106353";"1";"";"";"";"";"";"1";"2";"3";"";"";"";"callao_av";"0";"san_cristobal";"3";"2";"";"";"2";"1";"2";"2";"2";"156"
"2024-08-09T11:36:37.956-03:00";"2024-08-09T11:38:14.670-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"11ea8985";"1";"220";"1106270";"2";"";"";"";"";"";"";"";"";"";"";"";"chacabuco";"1201";"san_telmo";"1";"3";"2";"2";"";"";"";"";"";"157"
"2024-08-09T11:38:21.630-03:00";"2024-08-09T11:40:33.945-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"1257e0e8";"1";"220";"1104109";"2";"";"";"";"";"";"";"";"";"";"";"";"irigoyen_bernardo_de";"1414";"constitucion";"1";"3";"2";"2";"";"";"";"";"";"158"
"2024-08-09T11:40:40.701-03:00";"2024-08-09T11:41:45.389-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"9db93eab";"1";"220";"1105702";"2";"";"";"";"";"";"";"";"";"";"";"";"irigoyen_bernardo_de";"0";"constitucion";"1";"3";"2";"2";"";"";"";"";"";"159"
"2024-08-09T11:41:53.539-03:00";"2024-08-09T11:43:05.409-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"68e5ef0a";"1";"220";"1106124";"2";"";"";"";"";"";"";"";"";"";"";"";"humberto_1°";"1173";"constitucion";"1";"3";"2";"1";"";"";"";"";"";"160"
"2024-08-09T11:43:26.188-03:00";"2024-08-09T11:44:56.740-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"f31ce7cd";"1";"220";"1105047";"2";"";"";"";"";"";"";"";"";"";"";"";"saenz_pena_luis_pres";"1200";"constitucion";"1";"3";"2";"2";"";"";"";"";"";"161"
"2024-08-09T11:45:03.487-03:00";"2024-08-09T11:46:15.415-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"bdaaf3e3";"1";"220";"1106221";"2";"";"";"";"";"";"";"";"";"";"";"";"alsina_adolfo";"2701";"balvanera";"3";"3";"1";"2";"";"";"";"";"";"162"
"2024-08-09T11:45:02.417-03:00";"2024-08-09T11:48:59.118-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"a2eda2c5";"1";"152";"1106665";"1";"";"";"";"";"";"";"";"";"";"";"";"peron_juan_domingo_tte_general";"3226";"almagro";"3";"3";"2";"2";"";"";"";"";"";"163"
"2024-08-09T11:41:06.262-03:00";"2024-08-09T11:51:16.532-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"aaea771f";"1";"219";"1106761";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"corrientes_av";"0";"villa_crespo";"15";"1";"";"";"2";"1";"2";"2";"2";"164"
"2024-08-09T11:50:22.057-03:00";"2024-08-09T11:51:40.882-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"c31ef33a";"1";"152";"1106507";"1";"";"";"";"";"";"";"";"";"";"";"";"cerrito";"536";"san_cristobal";"1";"3";"2";"2";"";"";"";"";"";"165"
"2024-08-09T11:51:51.570-03:00";"2024-08-09T11:53:06.378-03:00";"2024-08-09";"ccariuza";"collect:zlst1IxMGpUv8iis";"ffb6d396";"1";"152";"1106255";"1";"";"";"";"";"";"";"";"";"";"";"";"paseo_colon_av";"225";"san_telmo";"1";"3";"2";"2";"";"";"";"";"";"166"
"2024-08-09T11:51:40.151-03:00";"2024-08-09T11:54:17.868-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"4d8980f8";"1";"219";"1106531";"1";"";"";"";"";"";"";"";"";"";"";"";"corrientes_av";"6393";"villa_crespo";"15";"3";"2";"1";"";"";"";"";"";"167"
"2024-08-09T11:54:37.074-03:00";"2024-08-09T11:59:01.591-03:00";"2024-08-09";"nmilla";"collect:bktGGHzHDRHhQLUD";"08f85881";"1";"219";"1106527";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"gurruchaga";"447";"villa_crespo";"15";"1";"";"";"2";"1";"2";"2";"2";"168"
"2024-08-09T12:01:21.227-03:00";"2024-08-09T12:05:12.668-03:00";"2024-08-09";"jrios";"collect:LzalQ0ls7cdzAe8E";"df942df5";"1";"246";"425777";"3";"-34.5956176 -58.3963798 41.89999771118164 4.95";"-34.5956176";"-58.3963798";"41.89999771118164";"4.95";"";"";"";"";"";"";"santa_fe_av";"2000";"recoleta";"2";"3";"2";"1";"";"";"";"";"";"169"
"2024-08-09T12:05:31.401-03:00";"2024-08-09T12:10:51.336-03:00";"2024-08-09";"jrios";"collect:LzalQ0ls7cdzAe8E";"82fac065";"1";"246";"1089124";"3";"-34.5957534 -58.3963972 41.89999771118164 4.816";"-34.5957534";"-58.3963972";"41.89999771118164";"4.816";"";"";"";"";"";"";"santa_fe_av";"2000";"recoleta";"2";"1";"";"";"";"";"";"";"";"170"
"2024-08-08T20:21:06.025-03:00";"2024-08-08T22:43:47.599-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"cbfd54fc";"1";"253";"1106100";"1";"";"";"";"";"";"";"";"";"";"";"";"warnes_av";"2630";"agronomia";"15";"3";"2";"1";"";"";"";"";"";"171"
"2024-08-08T20:43:40.804-03:00";"2024-08-08T22:43:55.278-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"8b485b11";"1";"253";"1106133";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"espinosa";"0";"chacarita";"15";"1";"";"";"2";"2";"1";"2";"2";"172"
"2024-08-08T21:09:34.918-03:00";"2024-08-08T22:44:11.157-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"333cf74e";"1";"253";"1106065";"1";"";"";"";"";"";"";"";"";"";"";"";"del_temple";"2505";"chacarita";"15";"3";"2";"1";"";"";"";"";"";"173"
"2024-08-08T21:24:17.640-03:00";"2024-08-08T22:44:19.548-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"363fba67";"1";"253";"1106230";"1";"";"";"";"";"";"";"";"";"";"";"";"acha_mariano_gral";"1295";"chacarita";"15";"3";"1";"1";"";"";"";"";"";"174"
"2024-08-08T21:26:35.088-03:00";"2024-08-08T22:44:27.876-03:00";"2024-08-08";"mruiz";"collect:bktGGHzHDRHhQLUD";"208ce604";"1";"253";"1106149";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"alvarez_thomas_av";"1291";"chacarita";"15";"1";"";"";"1";"2";"1";"2";"2";"175"
"2024-08-09T12:20:42.525-03:00";"2024-08-09T12:22:17.070-03:00";"2024-08-09";"smoix";"collect:L7i0htNUglP7Mhfp";"2a60d8d7";"1";"220";"1105576";"2";"";"";"";"";"";"";"";"";"";"";"";"cobo_av";"916";"parque_chacabuco";"4";"3";"2";"2";"";"";"";"";"";"176"
"2024-08-09T13:02:31.975-03:00";"2024-08-09T13:05:16.207-03:00";"2024-08-09";"egimenes@buenos aires";"collect:9x5iTmOcNr3jBYfz";"fb8ded14";"2";"185";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"paz_gral_av";"0";"versalles";"5";"3";"2";"2";"";"";"";"";"";"177"
"2024-08-09T13:05:27.609-03:00";"2024-08-09T13:07:17.920-03:00";"2024-08-09";"egimenes@buenos aires";"collect:9x5iTmOcNr3jBYfz";"6af752f0";"2";"185";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"santa_fe_av";"2300";"recoleta";"2";"3";"2";"2";"";"";"";"";"";"178"
"2024-08-09T13:07:27.622-03:00";"2024-08-09T13:10:16.434-03:00";"2024-08-09";"egimenes@buenos aires";"collect:9x5iTmOcNr3jBYfz";"1d79eaf7";"2";"185";"0";"5";"";"";"";"";"";"";"";"";"";"";"";"santa_fe_av";"2700";"recoleta";"2";"3";"2";"2";"";"";"";"";"";"179"
"2024-08-09T13:10:27.190-03:00";"2024-08-09T13:18:01.664-03:00";"2024-08-09";"egimenes@buenos aires";"collect:9x5iTmOcNr3jBYfz";"1dfc16d9";"2";"185";"0";"5";"";"";"";"";"";"1";"2";"1";"";"";"";"ciudad_de_la_paz";"0";"belgrano";"13";"1";"";"";"2";"1";"2";"2";"2";"180"
"2024-08-09T13:33:23.693-03:00";"2024-08-09T13:34:31.413-03:00";"2024-08-09";"labalo";"collect:zlst1IxMGpUv8iis";"02c12c4e";"1";"101";"1106620";"1";"";"";"";"";"";"";"";"";"";"";"";"cordoba_av";"2657";"almagro";"2";"3";"2";"1";"";"";"";"";"";"181"
"2024-08-09T13:36:18.154-03:00";"2024-08-09T13:38:07.146-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"e61afaad";"1";"173";"1106694";"1";"";"";"";"";"";"";"";"";"";"";"";"colombres";"0";"almagro";"5";"3";"2";"2";"";"";"";"";"";"182"
"2024-08-09T13:41:38.176-03:00";"2024-08-09T13:43:05.802-03:00";"2024-08-09";"csalvador";"collect:xYfZLEUg9mW2JjM4";"53fc6239";"1";"257";"1106808";"1";"";"";"";"";"";"";"";"";"";"";"";"lacroze_federico";"0";"chacarita";"15";"3";"2";"1";"Av Triunvirato y Federico Lacroze siendo las 13:35hs 
El equipo arriba al punto dónde no se contactan personas en situación vulnerable ni tampoco se observan pertenencias.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"183"
"2024-08-09T13:47:45.610-03:00";"2024-08-09T13:51:01.298-03:00";"2024-08-09";"csalvador";"collect:xYfZLEUg9mW2JjM4";"edb2f6a3";"1";"257";"1106640";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"newbery_jorge";"0";"chacarita";"15";"1";"";"";"2";"1";"1";"2";"2";"184"
"2024-08-08T23:46:12.396-03:00";"2024-08-08T23:50:34.705-03:00";"2024-08-08";"fcarrascosa";"collect:WXGrpocOojXhiCAS";"a1ad73b4";"1";"153";"1106353";"1";"";"";"";"";"";"9";"2";"2";"";"";"";"callao_av";"270";"san_cristobal";"2";"2";"";"";"1";"1";"2";"2";"2";"185"
"2024-08-09T13:40:36.484-03:00";"2024-08-09T13:43:04.880-03:00";"2024-08-09";"dsalazar";"collect:WXGrpocOojXhiCAS";"fcf90f6e";"1";"256";"1106637";"1";"";"";"";"";"";"";"";"";"";"";"";"cruz_osvaldo";"3000";"barracas";"4";"3";"2";"2";"";"";"";"";"";"186"
"2024-08-09T13:51:28.153-03:00";"2024-08-09T13:52:35.160-03:00";"2024-08-09";"mbenitez";"collect:j12UvRTHA7s2D74i";"04212a1a";"1";"133";"1106602";"1";"";"";"";"";"";"";"";"";"";"";"";"calvo_carlos";"0";"";"3";"3";"2";"2";"";"";"";"";"";"187"
"2024-08-09T13:50:32.540-03:00";"2024-08-09T13:52:49.169-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"d7a31a37";"1";"173";"1106770";"1";"";"";"";"";"";"";"";"";"";"";"";"medrano_av";"495";"almagro";"5";"3";"2";"1";"";"";"";"";"";"188"
"2024-08-09T13:57:15.828-03:00";"2024-08-09T13:58:24.439-03:00";"2024-08-09";"labalo";"collect:zlst1IxMGpUv8iis";"93cacf47";"1";"101";"1106769";"1";"-34.5831408 -58.4225948 30.100000381469727 4.933";"-34.5831408";"-58.4225948";"30.100000381469727";"4.933";"";"";"";"";"";"";"borges_jorge_luis";"2342";"palermo";"14";"3";"2";"1";"";"";"";"";"";"189"
"2024-08-09T14:05:26.367-03:00";"2024-08-09T14:06:14.996-03:00";"2024-08-09";"bjordan";"collect:bktGGHzHDRHhQLUD";"fb21b7a6";"1";"194";"1106787";"1";"";"";"";"";"";"";"";"";"";"";"";"del_libertador_av";"7600";"";"99";"3";"1";"1";"";"";"";"";"";"190"
"2024-08-09T14:06:08.673-03:00";"2024-08-09T14:08:42.324-03:00";"2024-08-09";"dsalazar";"collect:WXGrpocOojXhiCAS";"355a4c53";"1";"256";"1106783";"1";"";"";"";"";"";"";"";"";"";"";"";"luzuriaga";"0";"barracas";"4";"3";"2";"2";"";"";"";"";"";"191"
"2024-08-09T14:17:46.299-03:00";"2024-08-09T14:19:36.036-03:00";"2024-08-09";"labalo";"collect:zlst1IxMGpUv8iis";"5c9f4310";"1";"101";"1106774";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"nicaragua";"4418";"palermo";"14";"1";"";"";"2";"1";"2";"2";"2";"192"
"2024-08-09T14:15:05.673-03:00";"2024-08-09T14:20:10.542-03:00";"2024-08-09";"mbenitez";"collect:j12UvRTHA7s2D74i";"13a0cc8c";"1";"133";"1109768";"1";"";"";"";"";"";"1";"2";"2";"";"";"";"rivadavia_av";"2564";"";"3";"1";"";"";"2";"1";"1";"1";"2";"193"
"2024-08-09T12:53:22.504-03:00";"2024-08-09T14:25:16.195-03:00";"2024-08-09";"jrios";"collect:LzalQ0ls7cdzAe8E";"8ac68f0f";"1";"246";"779003";"3";"-34.5887388 -58.3958525 32.39999771118164 4.866";"-34.5887388";"-58.3958525";"32.39999771118164";"4.866";"";"";"";"";"";"";"las_heras_general_av";"2187";"recoleta";"2";"1";"";"";"";"";"";"";"";"194"
"2024-08-09T14:35:05.500-03:00";"2024-08-09T14:35:41.805-03:00";"2024-08-09";"labalo";"collect:zlst1IxMGpUv8iis";"c5038e3a";"1";"101";"1106829";"1";"";"";"";"";"";"";"";"";"";"";"";"scalabrini_ortiz_raul_av";"2390";"palermo";"14";"3";"2";"2";"";"";"";"";"";"195"
"2024-08-09T13:55:45.182-03:00";"2024-08-09T13:58:46.496-03:00";"2024-08-09";"ebiondi";"collect:Kq8RDKFnBtyQG7Nd";"8e374f89";"1";"138";"1106700";"1";"-34.5703483 -58.4758233 44.7 2.305";"-34.5703483";"-58.4758233";"44.7";"2.305";"";"";"";"";"";"";"holmberg";"2299";"coghlan";"12";"3";"2";"2";"";"";"";"";"";"196"
"2024-08-09T14:10:23.693-03:00";"2024-08-09T14:13:29.696-03:00";"2024-08-09";"ebiondi";"collect:Kq8RDKFnBtyQG7Nd";"ce9f40a5";"1";"138";"1106737";"1";"";"";"";"";"";"";"";"";"";"";"";"olazabal_av";"4038";"coghlan";"12";"3";"2";"2";"";"";"";"";"";"197"
"2024-08-09T14:13:58.827-03:00";"2024-08-09T14:17:05.626-03:00";"2024-08-09";"ebiondi";"collect:Kq8RDKFnBtyQG7Nd";"c470860b";"1";"138";"1106701";"1";"";"";"";"";"";"";"";"";"";"";"";"holmberg";"2299";"coghlan";"12";"3";"2";"2";"";"";"";"";"";"198"
"2024-08-09T14:35:09.499-03:00";"2024-08-09T14:42:23.735-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"51bbf378";"1";"173";"1106739";"1";"";"";"";"";"";"12";"2";"2";"";"";"";"chiclana_av";"3841";"boedo";"5";"1";"";"";"2";"1";"1";"2";"2";"199"
"2024-08-09T13:31:44.794-03:00";"2024-08-09T13:37:46.774-03:00";"2024-08-08";"username not found";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"c4c4eff1";"4";"269";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"200"
"2024-08-09T14:35:22.376-03:00";"2024-08-09T14:42:07.683-03:00";"2024-08-08";"jnaumow";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"656650a6";"4";"269";"1106852";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"201"
"2024-08-09T14:41:58.054-03:00";"2024-08-09T14:42:57.686-03:00";"2024-08-09";"bjordan";"collect:bktGGHzHDRHhQLUD";"e8ae174c";"1";"194";"1106767";"1";"";"";"";"";"";"";"";"";"";"";"";"cabildo_av";"4997";"";"99";"3";"2";"2";"";"";"";"";"";"202"
"2024-08-09T14:41:29.141-03:00";"2024-08-09T14:45:49.625-03:00";"2024-08-09";"csalvador";"collect:xYfZLEUg9mW2JjM4";"3830318f";"1";"257";"1106717";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"Congreso y Lavoisier siendo las 14: 35 el equipo arriba al punto indicado en dónde se contacta al Sr Diego Natale de 51 años FN
09/05/1973
refiere que se encuentra en calle hace más de 6 años, relata que tiene problemas de consumo de alcohol por lo que se separo de su pareja y sus hijos no quieren saber de el, trabaja haciendo changuita por la zona para poder cubrir sus gastos, rechaza la posibilidad de ingresar a CIS se muestra interesado en ingresar al programa ciudadanía porteña por lo que se verifican los requisitos, se realiza derivación e informe.";"congreso";"0";"lavoisier";"villa_ortuzar";"12";"";"1";"";"1";"";"";"";"";"";"";"";"";"203"
"2024-08-09T14:40:04.281-03:00";"2024-08-09T14:45:56.950-03:00";"2024-08-09";"dsalazar";"collect:WXGrpocOojXhiCAS";"d33db69a";"1";"256";"1106804";"1";"";"";"";"";"";"2";"2";"2";"";"";"";"caseros_av";"0";"parque_patricios";"4";"2";"";"";"2";"1";"2";"2";"2";"204"
"2024-08-09T14:42:28.368-03:00";"2024-08-09T14:46:06.227-03:00";"2024-08-08";"jventurelli";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"572d03d1";"4";"269";"1106861";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"205"
"2024-08-09T14:46:06.448-03:00";"2024-08-09T14:48:22.999-03:00";"2024-08-08";"jventurelli";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"4ca5731f";"4";"269";"1106863";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"206"
"2024-08-09T14:48:23.204-03:00";"2024-08-09T14:51:48.581-03:00";"2024-08-08";"jventurelli";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"bb9a178d";"4";"269";"1106864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"207"
"2024-08-09T14:51:48.937-03:00";"2024-08-09T14:54:50.129-03:00";"2024-08-08";"jventurelli";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"7858ac48";"4";"269";"1106867";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"208"
"2024-08-09T14:54:50.294-03:00";"2024-08-09T14:58:05.523-03:00";"2024-08-08";"jventurelli";"ee.kobo.mdhyh.buenosaires.gob.ar:uxiexfEE8aK8T7Tb";"cac96400";"4";"269";"1106869";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"209"
"2024-08-09T15:02:44.589-03:00";"2024-08-09T15:03:37.439-03:00";"2024-08-09";"bjordan";"collect:bktGGHzHDRHhQLUD";"6ffb8240";"1";"194";"1106810";"1";"";"";"";"";"";"";"";"";"";"";"";"monroe";"2676";"";"99";"3";"2";"2";"";"";"";"";"";"210"
"2024-08-09T15:00:05.860-03:00";"2024-08-09T15:03:56.561-03:00";"2024-08-09";"ebiondi";"collect:Kq8RDKFnBtyQG7Nd";"1136e800";"1";"138";"1106854";"1";"";"";"";"";"";"";"";"";"";"";"";"monroe";"1826";"belgrano";"13";"3";"2";"2";"";"";"";"";"";"211"
"2024-08-09T15:00:18.552-03:00";"2024-08-09T15:06:17.748-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"90112b4b";"1";"173";"1106607";"1";"";"";"";"";"";"";"";"";"";"";"";"barco_centenera_del";"750";"caballito";"6";"1";"";"";"";"";"";"";"";"212"
"2024-08-09T15:08:48.924-03:00";"2024-08-09T15:11:07.960-03:00";"2024-08-09";"csalvador";"collect:xYfZLEUg9mW2JjM4";"9bd68563";"1";"257";"1106857";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"Roosevelt y Tronador
Siendo las 15:06 el equipo arriba al punto indicado en dónde se observa un hombre durmiendo, no responde a los llamados del equipo, edad estimada 40/45 años.
Se observan colchónes y manta";"roosevelt_franklin_d";"0";"tronador";"saavedra";"12";"";"1";"";"1";"";"";"";"";"";"";"";"";"213"
"2024-08-09T15:09:29.438-03:00";"2024-08-09T15:13:00.261-03:00";"2024-08-09";"dsalazar";"collect:WXGrpocOojXhiCAS";"e4883902";"1";"256";"1106823";"1";"";"";"";"";"";"";"";"";"";"";"";"finochietto_enrique_dr";"0";"parque_patricios";"4";"3";"1";"1";"";"";"";"";"";"214"
"2024-08-09T14:26:26.827-03:00";"2024-08-09T14:28:11.439-03:00";"2024-08-09";"aanquieri";"collect:L7GkFdUtLdzh6q3Y";"aadf1e96";"1";"109";"1106784";"3";"";"";"";"";"";"";"";"";"";"";"";"alem_leandro_n_av";"0";"";"1";"1";"";"";"";"";"";"";"";"215"
"2024-08-09T13:58:51.259-03:00";"2024-08-09T14:00:06.939-03:00";"2024-08-09";"aanquieri";"collect:L7GkFdUtLdzh6q3Y";"c6d18b93";"1";"109";"1089124";"3";"";"";"";"";"";"";"";"";"";"";"";"callao_av";"264";"";"3";"3";"2";"1";"";"";"";"";"";"216"
"2024-08-09T14:26:17.032-03:00";"2024-08-09T14:28:41.802-03:00";"2024-08-09";"rmeoniz";"collect:As46bOaSjhgq0UrC";"f72bc596";"1";"215";"1106293";"3";"";"";"";"";"";"";"";"";"";"";"";"san_nicolas";"0";"villa_devoto";"11";"3";"2";"1";"";"";"";"";"";"217"
"2024-08-09T15:10:22.619-03:00";"2024-08-09T15:18:06.681-03:00";"2024-08-09";"rmeoniz";"collect:As46bOaSjhgq0UrC";"631b6732";"1";"215";"748026";"3";"";"";"";"";"";"";"";"";"";"";"";"cordoba";"6153";"colegiales";"13";"3";"2";"1";"";"";"";"";"";"218"
"2024-08-09T15:25:25.493-03:00";"2024-08-09T15:27:02.375-03:00";"2024-08-09";"dpaz";"collect:LIrbEA8kk24qA8f2";"5158b3b2";"1";"173";"1106766";"1";"";"";"";"";"";"";"";"";"";"";"";"espinosa";"1600";"caballito";"6";"3";"2";"2";"";"";"";"";"";"219"
"2024-08-09T15:20:25.857-03:00";"2024-08-09T15:29:42.648-03:00";"2024-08-09";"bjordan";"collect:bktGGHzHDRHhQLUD";"fc1fa932";"1";"194";"1106842";"1";"";"";"";"";"";"1";"2";"1";"";"";"";"cramer";"0";"";"99";"1";"";"";"2";"1";"1";"2";"1";"220"
